,device_id,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,duration,ts_sort,distancias
50204,617.0,2021-06-09 08:21:20,2021-06-09 08:24:28,38:80:df:83:40:da,-92,6,-22.829553,-47.063559999999995,-22.825256,-47.066429,30,464,188,2021-06-09 08:21:20,0.5610284509470026
50326,617.0,2021-06-09 08:26:14,2021-06-09 08:27:43,64:32:a8:28:49:2a,-93,6,-22.821864,-47.069494,-22.817345,-47.072651,37,586,89,2021-06-09 08:26:14,0.59765568859199
52624,617.0,2021-06-09 11:16:54,2021-06-09 11:27:38,b0:02:47:c8:1b:b9,-85,2,-22.825893,-47.066953000000005,-22.817014999999998,-47.063657,56,100,644,2021-06-09 11:16:54,1.043388069567827
52661,617.0,2021-06-09 11:18:02,2021-06-09 11:30:35,f0:b5:d1:5d:08:6e,-92,11,-22.825206,-47.06629,-22.818171,-47.062818,30,137,753,2021-06-09 11:18:02,0.8593912372477179
52755,617.0,2021-06-09 11:21:26,2021-06-09 11:23:22,c6:5c:22:fa:02:90,-67,11,-22.816520999999998,-47.072693,-22.812542,-47.067555,180,236,116,2021-06-09 11:21:26,0.6878150511501587
52764,617.0,2021-06-09 11:22:09,2021-06-09 11:33:03,f0:d7:aa:1c:9f:12,-57,11,-22.815172,-47.072469,-22.823193,-47.06201,231,244,654,2021-06-09 11:22:09,1.3944853080098074
52793,617.0,2021-06-09 11:23:46,2021-06-09 11:30:49,04:d6:aa:a7:10:5b,-73,13,-22.81306,-47.065717,-22.818113,-47.061717,43,278,423,2021-06-09 11:23:46,0.6955428266398166
52949,617.0,2021-06-09 11:35:26,2021-06-09 11:36:27,48:2c:a0:c7:4b:e2,-94,1,-22.828862,-47.065993,-22.831828,-47.062175,82,496,61,2021-06-09 11:35:26,0.5117358849323221
52991,617.0,2021-06-09 11:56:41,2021-06-09 12:03:12,8a:79:56:23:46:ff,-74,1,-22.829537,-47.063727,-22.816546,-47.072682,171,21,391,2021-06-09 11:56:41,1.711439139871096
53071,617.0,2021-06-09 11:58:55,2021-06-09 12:01:24,c0:8c:71:43:43:76,-56,13,-22.825626,-47.066194,-22.821758,-47.069769,45,101,149,2021-06-09 11:58:55,0.5650091799840854
53076,617.0,2021-06-09 11:59:02,2021-06-09 12:03:06,58:d9:c3:41:dc:54,-50,8,-22.825601000000002,-47.066156,-22.816664000000003,-47.072693,104,106,244,2021-06-09 11:59:02,1.198505661125641
53081,617.0,2021-06-09 11:59:07,2021-06-09 12:03:23,0c:9d:92:7e:16:3d,-55,1,-22.825532,-47.066092,-22.816418,-47.07269,64,111,256,2021-06-09 11:59:07,1.218334006732644
53269,617.0,2021-06-09 12:03:27,2021-06-09 12:14:11,5a:ae:ef:87:15:4d,-49,11,-22.816212,-47.07269,-22.819895000000002,-47.060196999999995,63,299,644,2021-06-09 12:03:27,1.3443428229355663
54466,617.0,2021-06-09 12:42:02,2021-06-09 12:43:10,a8:16:d0:67:35:25,-91,1,-22.817631,-47.066176,-22.821231,-47.067894,94,343,68,2021-06-09 12:42:02,0.43731744540718726
55390,617.0,2021-06-09 13:16:26,2021-06-09 13:18:49,92:97:e5:ca:5d:f3,-92,1,-22.82548,-47.066064000000004,-22.821894,-47.069491,124,170,143,2021-06-09 13:16:26,0.5313755464059605
55528,617.0,2021-06-09 13:20:31,2021-06-09 13:23:03,82:62:7e:93:4f:f1,-90,1,-22.817598,-47.072697999999995,-22.812589000000003,-47.067116,92,308,152,2021-06-09 13:20:31,0.7984696070275674
55610,617.0,2021-06-09 13:24:26,2021-06-09 13:27:01,52:f6:5c:2f:36:6b,-95,11,-22.815715,-47.066158,-22.820999,-47.067,163,390,155,2021-06-09 13:24:26,0.5938587033513636
56359,617.0,2021-06-09 13:57:08,2021-06-09 13:58:59,0c:f4:d5:95:60:78,-85,11,-22.827604,-47.067229,-22.825069,-47.065959,34,58,111,2021-06-09 13:57:08,0.3104790568275635
56531,617.0,2021-06-09 14:03:55,2021-06-09 14:13:10,c8:d7:b0:fb:c0:f2,-77,11,-22.812932,-47.067938,-22.81982,-47.060178,250,230,555,2021-06-09 14:03:55,1.1041792805692878
56559,617.0,2021-06-09 14:05:48,2021-06-09 14:14:46,ce:d2:ca:c0:32:21,-54,1,-22.815763,-47.066005,-22.824181,-47.063676,105,258,538,2021-06-09 14:05:48,0.9659970721755571
58039,617.0,2021-06-09 15:13:41,2021-06-09 15:21:15,8a:25:c6:af:8d:22,-85,1,-22.81529,-47.065033,-22.819782,-47.060168,136,287,454,2021-06-09 15:13:41,0.7057769419422064
58985,617.0,2021-06-09 15:46:04,2021-06-09 15:49:07,f4:f5:24:24:b9:6b,-90,1,-22.82576,-47.066688,-22.821463,-47.070306,67,62,183,2021-06-09 15:46:04,0.604809098060501
59170,617.0,2021-06-09 15:50:48,2021-06-09 15:52:17,32:43:ab:c1:7c:55,-56,1,-22.816629000000002,-47.072717,-22.812928,-47.067884,199,247,89,2021-06-09 15:50:48,0.6440045171728835
59237,617.0,2021-06-09 15:53:27,2021-06-09 15:59:51,a8:96:75:4c:66:9b,-92,11,-22.814674,-47.064159000000004,-22.818228,-47.064131,33,314,384,2021-06-09 15:53:27,0.3951977353613485
59350,617.0,2021-06-09 15:58:30,2021-06-09 16:01:41,50:92:b9:d5:07:1a,-87,1,-22.815167000000002,-47.062689,-22.82214,-47.061444,172,427,191,2021-06-09 15:58:30,0.785793128885806
60194,617.0,2021-06-09 16:44:40,2021-06-09 16:52:00,82:62:7e:93:4f:f1,-83,1,-22.821741,-47.069673,-22.818541,-47.064102,63,165,440,2021-06-09 16:44:40,0.6727772202978405
60312,617.0,2021-06-09 16:49:47,2021-06-09 16:50:48,c6:42:4d:fd:ad:37,-92,4,-22.818068,-47.066268,-22.82093,-47.068049,75,283,61,2021-06-09 16:49:47,0.36687477340556834
60337,617.0,2021-06-09 16:50:27,2021-06-09 16:57:54,f0:d7:aa:05:66:18,-86,11,-22.819824,-47.067613,-22.831767000000003,-47.062143,150,308,447,2021-06-09 16:50:27,1.4414817809016263
60368,617.0,2021-06-09 16:52:15,2021-06-09 16:54:16,78:23:27:42:af:e2,-76,6,-22.818179,-47.063276,-22.822018,-47.061168,183,339,121,2021-06-09 16:52:15,0.4784383742851157
63811,617.0,2021-06-10 07:03:16,2021-06-10 07:07:33,e0:10:7f:6d:f4:08,-90,1,-22.824439,-47.062862,-22.827171,-47.061183,34,325,257,2021-06-10 07:03:16,0.34913531969783174
63925,617.0,2021-06-10 07:14:49,2021-06-10 07:17:42,04:d9:f5:4c:18:51,-92,1,-22.82575,-47.06648,-22.820739,-47.07095,155,439,173,2021-06-10 07:14:49,0.7213529936798608
63933,617.0,2021-06-10 07:14:59,2021-06-10 07:21:43,90:73:5a:5e:da:70,-49,11,-22.825473000000002,-47.066016999999995,-22.814319,-47.064444,59,447,404,2021-06-10 07:14:59,1.250704275406731
64134,617.0,2021-06-10 07:32:02,2021-06-10 07:34:26,30:cb:f8:79:66:4d,-87,1,-22.825719,-47.066790000000005,-22.831485999999998,-47.062267,38,648,144,2021-06-10 07:32:02,0.7912562908020864
64135,617.0,2021-06-10 07:32:02,2021-06-10 07:34:42,82:e7:6d:89:21:c9,-74,2,-22.825719,-47.066790000000005,-22.830561,-47.062160999999996,38,649,160,2021-06-10 07:32:02,0.7175945817460978
64902,617.0,2021-06-10 08:02:56,2021-06-10 08:04:56,a8:96:75:4c:66:9b,-63,6,-22.815412,-47.065371,-22.821282,-47.067609999999995,89,248,120,2021-06-10 08:02:56,0.6918806092810318
65498,617.0,2021-06-10 08:30:12,2021-06-10 08:42:30,5a:ae:ef:87:15:4d,-81,1,-22.819323999999998,-47.072173,-22.820463,-47.060431,137,212,738,2021-06-10 08:30:12,1.2101033049844234
65536,617.0,2021-06-10 08:31:10,2021-06-10 08:38:06,02:25:6a:00:f5:5f,-84,1,-22.817132,-47.072711,-22.815224,-47.063844,72,250,416,2021-06-10 08:31:10,0.9332540162462494
65550,617.0,2021-06-10 08:31:42,2021-06-10 08:40:23,3c:dc:bc:b6:be:a7,-48,1,-22.816248,-47.072662,-22.818067000000003,-47.063588,33,264,521,2021-06-10 08:31:42,0.9517684044811541
66098,617.0,2021-06-10 08:59:28,2021-06-10 09:10:14,d4:c9:4b:2e:c6:f0,-93,1,-22.826913,-47.061375,-22.815269,-47.064964,33,5,646,2021-06-10 08:59:28,1.3459931901889326
67178,617.0,2021-06-10 11:14:04,2021-06-10 11:18:48,10:f1:f2:95:59:8e,-56,10,-22.825632000000002,-47.06626,-22.816485999999998,-47.07266,34,96,284,2021-06-10 11:14:04,1.2101767836252297
67316,617.0,2021-06-10 11:18:23,2021-06-10 11:30:24,c6:5c:22:fa:02:90,-87,1,-22.816799,-47.072644,-22.821043,-47.060581,174,234,721,2021-06-10 11:18:23,1.3233675432931347
67422,617.0,2021-06-10 11:23:51,2021-06-10 11:35:34,e0:dc:ff:2b:8a:b6,-57,2,-22.820897,-47.068067,-22.829672,-47.061487,67,340,703,2021-06-10 11:23:51,1.1861008811385412
67476,617.0,2021-06-10 11:29:15,2021-06-10 11:31:27,fc:aa:b6:ca:d7:a1,-93,11,-22.818091,-47.060137,-22.824701,-47.064995,69,394,132,2021-06-10 11:29:15,0.887765586199143
67527,617.0,2021-06-10 11:31:40,2021-06-10 11:36:02,b2:80:78:51:32:c6,-72,6,-22.824898,-47.065521000000004,-22.829670999999998,-47.061388,164,445,262,2021-06-10 11:31:40,0.6790394565956485
67559,617.0,2021-06-10 11:32:50,2021-06-10 11:34:14,2c:ae:2b:09:e1:2d,-93,11,-22.827081,-47.067547999999995,-22.831762,-47.062717,122,477,84,2021-06-10 11:32:50,0.7183670566558803
67647,617.0,2021-06-10 11:55:19,2021-06-10 12:07:18,0a:72:77:12:02:02,-92,1,-22.829568,-47.0633,-22.820938,-47.068041,54,31,719,2021-06-10 11:55:19,1.075616594423377
67649,617.0,2021-06-10 11:55:20,2021-06-10 11:58:00,1e:8d:7a:54:1e:8b,-90,1,-22.829567,-47.063314,-22.825232999999997,-47.065475,139,33,160,2021-06-10 11:55:20,0.5303737987954464
67665,617.0,2021-06-10 11:55:45,2021-06-10 11:56:48,b0:70:2d:8a:fb:3a,-64,1,-22.829528,-47.063883000000004,-22.827857,-47.066888,156,49,63,2021-06-10 11:55:45,0.3596780109756284
67748,617.0,2021-06-10 11:57:34,2021-06-10 12:02:31,0c:9d:92:7e:16:3d,-73,1,-22.825654,-47.066199,-22.816537,-47.072688,42,132,297,2021-06-10 11:57:34,1.2124474818653634
67801,617.0,2021-06-10 11:58:28,2021-06-10 11:59:53,a6:ab:86:b2:0a:a6,-91,6,-22.824927,-47.065584,-22.823313,-47.06859,57,185,85,2021-06-10 11:58:28,0.3565425927253778
67965,617.0,2021-06-10 12:02:17,2021-06-10 12:12:56,5a:ae:ef:87:15:4d,-59,11,-22.816658,-47.072684,-22.819096,-47.059917,106,349,639,2021-06-10 12:02:17,1.3363174068032866
67977,617.0,2021-06-10 12:02:44,2021-06-10 12:17:35,74:c6:3b:ed:d2:01,-52,2,-22.816382,-47.072688,-22.831884,-47.062238,117,361,891,2021-06-10 12:02:44,2.0293722679020756
67985,617.0,2021-06-10 12:03:22,2021-06-10 12:12:23,22:bd:a9:53:f9:65,-59,6,-22.814186,-47.071552000000004,-22.818099,-47.060990999999994,115,369,541,2021-06-10 12:03:22,1.1666205513902212
68037,617.0,2021-06-10 12:05:36,2021-06-10 12:18:54,00:0a:f5:61:1e:58,-61,1,-22.815167000000002,-47.064678,-22.829674,-47.061135,110,421,798,2021-06-10 12:05:36,1.6534725130794214
68101,617.0,2021-06-10 12:07:55,2021-06-10 12:16:51,a0:4f:85:d4:dd:04,-91,1,-22.820404999999997,-47.066067,-22.830036,-47.064878,225,485,536,2021-06-10 12:07:55,1.0778305010490288
69063,617.0,2021-06-10 12:32:53,2021-06-10 12:35:27,60:ab:67:ff:f4:93,-87,1,-22.829297,-47.065234999999994,-22.825302999999998,-47.066443,43,174,154,2021-06-10 12:32:53,0.4610463384263207
69175,617.0,2021-06-10 12:34:39,2021-06-10 12:38:35,04:c8:07:92:42:0c,-71,7,-22.825557999999997,-47.066203,-22.817551,-47.072633,238,286,236,2021-06-10 12:34:39,1.107701354352288
69368,617.0,2021-06-10 12:39:08,2021-06-10 12:48:22,70:bb:e9:f8:0b:db,-55,9,-22.816558999999998,-47.072684,-22.818161,-47.063068,120,479,554,2021-06-10 12:39:08,1.0015470779214872
69385,617.0,2021-06-10 12:40:23,2021-06-10 12:42:50,10:7b:44:82:be:6f,-93,3,-22.813902,-47.068676,-22.817595,-47.066175,111,496,147,2021-06-10 12:40:23,0.4840846656264263
70406,617.0,2021-06-10 13:16:59,2021-06-10 13:19:50,bc:98:df:a8:ee:4e,-95,3,-22.825854,-47.066722,-22.821754000000002,-47.070021000000004,86,106,171,2021-06-10 13:16:59,0.5675942710721248
70656,617.0,2021-06-10 13:23:42,2021-06-10 13:37:50,08:8c:2c:26:dc:7d,-57,1,-22.812729,-47.067811,-22.830277,-47.062056,124,356,848,2021-06-10 13:23:42,2.038451386709169
70665,617.0,2021-06-10 13:24:14,2021-06-10 13:36:30,6a:bc:68:b4:c4:84,-90,1,-22.812763,-47.066367,-22.83087,-47.064038000000004,176,365,736,2021-06-10 13:24:14,2.027509470126069
70866,617.0,2021-06-10 13:34:17,2021-06-10 13:36:45,48:90:2f:db:a2:4e,-89,1,-22.824866,-47.065457,-22.83151,-47.063161,97,566,148,2021-06-10 13:34:17,0.7753484588713485
70971,617.0,2021-06-10 13:35:58,2021-06-10 13:37:06,fc:d4:36:6e:4f:a5,-91,6,-22.828943,-47.06586,-22.831904,-47.062197999999995,58,671,68,2021-06-10 13:35:58,0.4992508139425034
71888,617.0,2021-06-10 14:01:08,2021-06-10 14:15:53,06:33:04:67:26:62,-75,1,-22.816453,-47.072652000000005,-22.828879,-47.065965000000006,48,237,885,2021-06-10 14:01:08,1.5423438206145061
71890,617.0,2021-06-10 14:01:13,2021-06-10 14:15:26,04:c8:07:92:42:0c,-55,13,-22.816433,-47.072651,-22.828419,-47.066412,106,239,853,2021-06-10 14:01:13,1.4782385663756656
71912,617.0,2021-06-10 14:02:43,2021-06-10 14:12:32,c8:d7:b0:fb:c0:f2,-74,6,-22.812935999999997,-47.067928,-22.819862,-47.060177,130,261,589,2021-06-10 14:02:43,1.1064518116994526
71930,617.0,2021-06-10 14:03:30,2021-06-10 14:12:48,90:73:5a:47:f8:4e,-56,7,-22.812573,-47.067077000000005,-22.820631,-47.060443,146,279,558,2021-06-10 14:03:30,1.1247936379184638
72050,617.0,2021-06-10 14:08:52,2021-06-10 14:17:57,00:0a:f5:61:1e:58,-60,6,-22.813284,-47.064372,-22.829721,-47.060476,101,399,545,2021-06-10 14:08:52,1.8708232249153272
72248,617.0,2021-06-10 14:33:11,2021-06-10 14:37:39,a0:4f:85:d4:dd:04,-65,1,-22.828514000000002,-47.060744,-22.825273000000003,-47.066845,116,8,268,2021-06-10 14:33:11,0.7216911732653092
72354,617.0,2021-06-10 14:37:20,2021-06-10 14:38:41,48:90:2f:a7:07:cf,-84,1,-22.825142,-47.066054,-22.822292,-47.069437,246,114,81,2021-06-10 14:37:20,0.46972746520709274
72561,617.0,2021-06-10 14:45:23,2021-06-10 14:50:48,18:31:bf:d3:1e:7c,-93,1,-22.820076,-47.068129,-22.818142,-47.061794,185,321,325,2021-06-10 14:45:23,0.6839756233879177
72567,617.0,2021-06-10 14:45:47,2021-06-10 14:48:12,f0:b5:d1:5d:08:6e,-91,11,-22.821257,-47.06788,-22.814369,-47.064254999999996,44,327,145,2021-06-10 14:45:47,0.8512703732907518
72749,617.0,2021-06-10 14:54:22,2021-06-10 14:55:27,98:39:8e:e9:39:85,-95,5,-22.827261,-47.067478,-22.831223,-47.063634,63,509,65,2021-06-10 14:54:22,0.591004220615225
72770,617.0,2021-06-10 14:54:57,2021-06-10 14:56:08,70:fd:46:27:46:e4,-95,1,-22.829235999999998,-47.065638,-22.831591,-47.062232,37,530,71,2021-06-10 14:54:57,0.43636640088815093
73597,617.0,2021-06-10 15:15:15,2021-06-10 15:26:10,8a:25:c6:af:8d:22,-57,7,-22.815385,-47.065315999999996,-22.825714,-47.066903,115,301,655,2021-06-10 15:15:15,1.1599941709937294
73641,617.0,2021-06-10 15:16:34,2021-06-10 15:18:51,fc:64:3a:f4:6f:4a,-80,1,-22.819876,-47.067714,-22.816264999999998,-47.0636,33,345,137,2021-06-10 15:16:34,0.582251498443701
74392,617.0,2021-06-10 15:43:45,2021-06-10 15:51:09,02:00:00:00:00:00,-87,10,-22.829017,-47.06577,-22.813766,-47.070118,31,41,444,2021-06-10 15:43:45,1.7534096625113575
74632,617.0,2021-06-10 15:53:03,2021-06-10 15:59:41,a8:96:75:4c:66:9b,-67,6,-22.815213,-47.064808,-22.818364000000003,-47.063743,100,281,398,2021-06-10 15:53:03,0.36698527199552605
74715,617.0,2021-06-10 15:58:01,2021-06-10 16:02:42,50:92:b9:d5:07:1a,-87,1,-22.815463,-47.062646,-22.824825,-47.065344,178,364,281,2021-06-10 15:58:01,1.077108539846408
78081,617.0,2021-06-11 07:11:35,2021-06-11 07:14:28,d0:77:14:da:f1:f7,-92,11,-22.829345,-47.061765,-22.828746,-47.066022,236,304,173,2021-06-11 07:11:35,0.44133277203333354
78341,617.0,2021-06-11 07:26:46,2021-06-11 07:36:04,dc:bf:e9:52:f3:44,-92,6,-22.817601,-47.063836,-22.831158,-47.063753999999996,70,564,558,2021-06-11 07:26:46,1.5074951284901281
79684,617.0,2021-06-11 08:14:28,2021-06-11 08:19:01,e0:10:7f:2d:f4:08,-90,1,-22.824491000000002,-47.062828,-22.827265,-47.061231,51,349,273,2021-06-11 08:14:28,0.3491892190420749
79941,617.0,2021-06-11 08:32:14,2021-06-11 08:38:55,90:73:5a:47:f8:4e,-61,12,-22.816348,-47.066219,-22.818067000000003,-47.060138,72,606,401,2021-06-11 08:32:14,0.6519159613526166
80441,617.0,2021-06-11 09:07:33,2021-06-11 09:08:34,22:cd:28:85:f6:62,-93,6,-22.813965,-47.06847,-22.813825,-47.064809999999994,45,228,61,2021-06-11 09:07:33,0.37545893628756516
80593,617.0,2021-06-11 09:17:52,2021-06-11 09:19:52,a2:72:96:48:5f:de,-92,1,-22.824619000000002,-47.064797,-22.825903,-47.067448999999996,96,380,120,2021-06-11 09:17:52,0.307015116215726
81220,617.0,2021-06-11 11:10:41,2021-06-11 11:16:28,b0:70:2d:8a:fb:3a,-91,11,-22.829565,-47.062785,-22.818376,-47.07216,45,14,347,2021-06-11 11:10:41,1.5719841438131616
81222,617.0,2021-06-11 11:10:46,2021-06-11 11:14:27,38:9a:f6:c6:6e:83,-91,6,-22.829557,-47.063127,-22.824148,-47.067954,198,16,221,2021-06-11 11:10:46,0.778766499634397
81229,617.0,2021-06-11 11:11:04,2021-06-11 11:12:17,3a:3d:75:d8:85:d7,-87,13,-22.829504999999997,-47.063921,-22.827810999999997,-47.066957,47,23,73,2021-06-11 11:11:04,0.36371994923829054
81400,617.0,2021-06-11 11:17:36,2021-06-11 11:29:53,d4:c9:4b:28:b1:51,-63,3,-22.816172,-47.072657,-22.825373000000003,-47.066475,241,194,737,2021-06-11 11:17:36,1.2034093416024683
81542,617.0,2021-06-11 11:24:54,2021-06-11 11:27:27,90:3a:72:25:0f:48,-87,1,-22.814602,-47.062903999999996,-22.818097,-47.060291,33,336,153,2021-06-11 11:24:54,0.47197153500716754
82302,617.0,2021-06-11 11:56:06,2021-06-11 11:59:44,28:83:35:a7:8f:4f,-92,10,-22.829428,-47.064993,-22.822364,-47.069413,65,25,218,2021-06-11 11:56:06,0.906744138457206
82356,617.0,2021-06-11 11:57:18,2021-06-11 12:01:44,0c:9d:92:7e:16:3d,-92,6,-22.825799,-47.066586,-22.817142999999998,-47.072679,227,79,266,2021-06-11 11:57:18,1.1473376228822252
82366,617.0,2021-06-11 11:57:28,2021-06-11 12:01:35,58:d9:c3:41:dc:54,-57,6,-22.825613,-47.066184,-22.81749,-47.072637,74,89,247,2021-06-11 11:57:28,1.119486268364243
82426,617.0,2021-06-11 11:58:58,2021-06-11 12:01:08,cc:88:26:cf:54:50,-91,5,-22.824919,-47.067187,-22.818735999999998,-47.072323,33,149,130,2021-06-11 11:58:58,0.8658919308551666
82657,617.0,2021-06-11 12:08:02,2021-06-11 12:17:31,c8:c7:50:cd:bd:e8,-60,1,-22.819233999999998,-47.064663,-22.829660999999998,-47.061716,60,380,569,2021-06-11 12:08:02,1.1981253433549486
82846,617.0,2021-06-11 12:32:26,2021-06-11 12:35:10,60:ab:67:ff:f4:93,-93,6,-22.8295,-47.061698,-22.825468,-47.066009,53,18,164,2021-06-11 12:32:26,0.6294519261035568
82863,617.0,2021-06-11 12:33:03,2021-06-11 12:38:44,02:00:00:00:00:00,-80,2,-22.82953,-47.063934,-22.8192,-47.07225,32,35,341,2021-06-11 12:33:03,1.4303107326885567
82871,617.0,2021-06-11 12:33:16,2021-06-11 12:36:09,52:2e:c1:de:fb:ce,-88,1,-22.829487,-47.064859999999996,-22.825344,-47.06662,83,43,173,2021-06-11 12:33:16,0.49473474258600036
83129,617.0,2021-06-11 12:38:49,2021-06-11 12:50:44,3a:c8:5b:63:8e:8e,-83,1,-22.819005999999998,-47.072356,-22.82909,-47.065740999999996,47,301,715,2021-06-11 12:38:49,1.3103152663989064
83786,617.0,2021-06-11 13:11:01,2021-06-11 13:15:46,50:3d:c6:04:84:f6,-93,1,-22.829570999999998,-47.062574,-22.822617,-47.069221,37,32,285,2021-06-11 13:11:01,1.030530144275546
83879,617.0,2021-06-11 13:12:59,2021-06-11 13:15:55,06:33:04:67:26:62,-54,11,-22.827207,-47.067456,-22.822116,-47.06948,212,125,176,2021-06-11 13:12:59,0.6029031774008654
83899,617.0,2021-06-11 13:13:16,2021-06-11 13:18:21,04:c8:07:92:42:0c,-53,7,-22.826048,-47.067118,-22.816571,-47.072686,134,145,305,2021-06-11 13:13:16,1.1983935927386176
84009,617.0,2021-06-11 13:15:03,2021-06-11 13:18:21,d4:c9:4b:88:f7:99,-53,1,-22.824275,-47.0677,-22.816571,-47.072686,89,255,198,2021-06-11 13:15:03,0.9974903057218064
84092,617.0,2021-06-11 13:17:04,2021-06-11 13:20:25,82:62:7e:93:4f:f1,-95,6,-22.818822,-47.072407,-22.812580999999998,-47.067014,48,338,201,2021-06-11 13:17:04,0.8872034541783257
84194,617.0,2021-06-11 13:21:50,2021-06-11 13:23:42,70:fd:46:64:0f:60,-92,11,-22.816565,-47.066178,-22.821220999999998,-47.067468,181,440,112,2021-06-11 13:21:50,0.5343400728021765
84778,617.0,2021-06-11 13:57:21,2021-06-11 14:10:26,c8:c7:50:cd:bd:e8,-60,6,-22.82951,-47.063793,-22.819308,-47.064819,202,18,785,2021-06-11 13:57:21,1.1392752991374853
84846,617.0,2021-06-11 13:59:14,2021-06-11 14:02:56,a2:fc:25:65:6f:41,-81,11,-22.825623999999998,-47.066248,-22.818607,-47.072198,223,86,222,2021-06-11 13:59:14,0.9902899733971152
84997,617.0,2021-06-11 14:03:31,2021-06-11 14:18:07,04:c8:07:92:42:0c,-93,11,-22.816926000000002,-47.07264,-22.827191,-47.067551,163,237,876,2021-06-11 14:03:31,1.2549386900758301
85034,617.0,2021-06-11 14:05:04,2021-06-11 14:18:57,38:d4:0b:88:85:83,-42,2,-22.813773,-47.069696,-22.828778,-47.066194,220,274,833,2021-06-11 14:05:04,1.7066510891536495
85047,617.0,2021-06-11 14:06:01,2021-06-11 14:16:27,e4:58:e7:ce:ae:24,-54,6,-22.812691,-47.067788,-22.823767,-47.062796,231,287,626,2021-06-11 14:06:01,1.3336456690957414
85330,617.0,2021-06-11 14:37:33,2021-06-11 14:39:35,d2:be:37:0f:2b:50,-81,1,-22.829501,-47.063917,-22.825483,-47.066091,152,30,122,2021-06-11 14:37:33,0.49925528580107753
85545,617.0,2021-06-11 14:43:18,2021-06-11 14:44:56,a8:16:d0:a4:6c:35,-95,1,-22.817144,-47.07269,-22.813922,-47.068444,59,245,98,2021-06-11 14:43:18,0.5636942978044863
86509,617.0,2021-06-11 15:09:53,2021-06-11 15:11:47,72:b2:18:66:65:87,-94,3,-22.824917000000003,-47.065614000000004,-22.821634,-47.070119,156,113,114,2021-06-11 15:09:53,0.5885944456823895
86703,617.0,2021-06-11 15:17:00,2021-06-11 15:18:26,70:fd:46:9c:35:60,-78,11,-22.816714,-47.066155,-22.820957999999997,-47.06803,46,307,86,2021-06-11 15:17:00,0.5095404530725849
86853,617.0,2021-06-11 15:25:59,2021-06-11 15:27:33,50:8e:49:de:66:93,-86,6,-22.8256,-47.066544,-22.831305,-47.063517,80,457,94,2021-06-11 15:25:59,0.70615923582739
91631,617.0,2021-06-14 07:18:00,2021-06-14 07:21:33,f0:d7:aa:1c:9f:12,-49,3,-22.823454,-47.068507000000004,-22.813666,-47.068236999999996,136,465,213,2021-06-14 07:18:00,1.088729194877626
92270,617.0,2021-06-14 07:54:39,2021-06-14 07:58:08,6a:dc:ba:ba:30:4f,-92,11,-22.829667,-47.060642,-22.825189,-47.066178,35,6,209,2021-06-14 07:54:39,0.7548748894691469
92389,617.0,2021-06-14 07:57:56,2021-06-14 08:01:18,58:d9:c3:c7:1b:9a,-92,5,-22.824908999999998,-47.065596,-22.817296,-47.072590000000005,42,125,202,2021-06-14 07:57:56,1.1092526536024403
92496,617.0,2021-06-14 08:01:05,2021-06-14 08:06:31,08:cc:27:e9:3d:c1,-92,9,-22.81794,-47.072544,-22.821215,-47.067458,34,232,326,2021-06-14 08:01:05,0.6358787690014753
93021,617.0,2021-06-14 08:43:43,2021-06-14 08:44:45,68:7d:6b:04:7c:bf,-96,11,-22.82924,-47.065616999999996,-22.831404,-47.062303,36,757,62,2021-06-14 08:43:43,0.41623363575914457
93942,617.0,2021-06-14 09:10:19,2021-06-14 09:24:37,50:92:b9:02:b9:28,-92,6,-22.814103,-47.064574,-22.829822,-47.060034,34,269,858,2021-06-14 09:10:19,1.808750267846569
94580,617.0,2021-06-14 11:07:06,2021-06-14 11:14:35,60:af:6d:00:58:c0,-63,13,-22.828573000000002,-47.06072,-22.816392999999998,-47.072677,194,10,449,2021-06-14 11:07:06,1.826487444110033
94673,617.0,2021-06-14 11:11:02,2021-06-14 11:12:34,04:92:26:50:b7:d6,-94,11,-22.825127,-47.066093,-22.821779,-47.069891,119,103,92,2021-06-14 11:11:02,0.5386198203563743
95875,617.0,2021-06-14 11:57:40,2021-06-14 11:59:01,7c:8b:b5:cb:bf:41,-88,1,-22.824647,-47.067444,-22.821581,-47.070169,65,181,81,2021-06-14 11:57:40,0.44071347920446596
95989,617.0,2021-06-14 12:00:21,2021-06-14 12:07:52,70:bb:e9:f8:0b:db,-90,11,-22.817184,-47.072661,-22.813289,-47.063691,155,295,451,2021-06-14 12:00:21,1.0162886925409609
95991,617.0,2021-06-14 12:00:22,2021-06-14 12:02:24,82:62:7e:93:4f:f1,-89,1,-22.817151000000003,-47.072662,-22.812729,-47.067811,40,297,122,2021-06-14 12:00:22,0.6992756908227936
96808,617.0,2021-06-14 12:33:22,2021-06-14 12:40:11,3c:dc:bc:b6:be:a7,-45,4,-22.827718,-47.060997,-22.818854,-47.072421000000006,34,3,409,2021-06-14 12:33:22,1.530466987782055
96959,617.0,2021-06-14 12:36:48,2021-06-14 12:42:51,94:17:00:3a:a1:a2,-96,11,-22.825569,-47.066161,-22.812601,-47.067763,159,154,363,2021-06-14 12:36:48,1.451295697594411
