,device_id,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,duration,ts_sort,distancias
77112,617.0,2021-08-11 15:19:08,2021-08-11 15:31:06,da:c0:12:a7:e4:e8,-77,6,-22.816842,-47.066181,-22.826994,-47.067576,114,278,718,2021-08-11 15:19:08,1.1378705384323549
77244,617.0,2021-08-11 15:27:25,2021-08-11 15:29:34,c6:5c:22:fa:02:90,-93,11,-22.819162,-47.059956,-22.824685000000002,-47.065055,45,409,129,2021-08-11 15:27:25,0.8063895484373694
78148,617.0,2021-08-11 15:46:57,2021-08-11 15:52:16,8c:f1:12:8c:e3:1a,-86,6,-22.824741,-47.067265,-22.812652,-47.066676,143,225,319,2021-08-11 15:46:57,1.345592173311822
78191,617.0,2021-08-11 15:48:24,2021-08-11 15:57:46,86:3a:e6:6b:99:2b,-82,7,-22.821675,-47.070114000000004,-22.818867,-47.064478,37,268,562,2021-08-11 15:48:24,0.6566284300035459
82487,617.0,2021-08-12 07:19:08,2021-08-12 07:34:07,50:92:b9:8a:f7:de,-82,11,-22.819351,-47.072168,-22.82574,-47.067017,37,214,899,2021-08-12 07:19:08,0.8851035717233667
82762,617.0,2021-08-12 07:54:23,2021-08-12 07:57:28,48:49:c7:49:f9:66,-92,1,-22.828905,-47.060590000000005,-22.825507,-47.066059,75,11,185,2021-08-12 07:54:23,0.6759589465791196
82987,617.0,2021-08-12 08:03:21,2021-08-12 08:13:31,38:78:62:3e:1c:08,-54,8,-22.812724,-47.067783,-22.81867,-47.059774,73,236,610,2021-08-12 08:03:21,1.0540333418276522
83173,617.0,2021-08-12 08:16:40,2021-08-12 08:17:49,76:4e:54:fa:44:1f,-94,1,-22.826287,-47.067678,-22.828820999999998,-47.066117,200,422,69,2021-08-12 08:16:40,0.32401721759310387
83369,617.0,2021-08-12 08:25:43,2021-08-12 08:28:21,70:3a:51:8d:fd:8d,-91,6,-22.825822,-47.066679,-22.823441,-47.068521000000004,150,94,158,2021-08-12 08:25:43,0.32516846093379
83484,617.0,2021-08-12 08:29:36,2021-08-12 08:31:48,88:b4:a6:eb:3d:33,-94,1,-22.820715,-47.07099,-22.816532000000002,-47.072697,60,209,132,2021-08-12 08:29:36,0.49694489939711084
83492,617.0,2021-08-12 08:29:48,2021-08-12 08:33:45,30:cb:f8:6d:e7:cf,-42,8,-22.819814,-47.071831,-22.813533,-47.068179,115,217,237,2021-08-12 08:29:48,0.7923964623732752
83536,617.0,2021-08-12 08:31:13,2021-08-12 08:41:06,22:56:49:70:b4:51,-89,1,-22.817306,-47.072684,-22.813309,-47.064377,54,261,593,2021-08-12 08:31:13,0.9604482970982672
83554,617.0,2021-08-12 08:31:40,2021-08-12 08:45:19,5a:ae:ef:87:15:4d,-52,8,-22.816544,-47.072705,-22.820932,-47.060542,188,279,819,2021-08-12 08:31:40,1.3387021644161456
83744,617.0,2021-08-12 08:46:12,2021-08-12 08:47:15,1a:ee:3e:86:59:88,-84,11,-22.823779000000002,-47.062868,-22.825685999999997,-47.066868,74,469,63,2021-08-12 08:46:12,0.461546910361951
83954,617.0,2021-08-12 09:04:33,2021-08-12 09:07:00,50:92:b9:28:44:e4,-91,6,-22.828725,-47.066024,-22.824773,-47.067342,134,110,147,2021-08-12 09:04:33,0.45973467475237695
84076,617.0,2021-08-12 09:08:12,2021-08-12 09:09:18,50:92:b9:7b:7a:1c,-96,6,-22.821661,-47.070098,-22.818129000000003,-47.072303999999995,233,232,66,2021-08-12 09:08:12,0.4531723772473324
84126,617.0,2021-08-12 09:09:44,2021-08-12 09:19:31,44:80:eb:ff:ce:c0,-94,9,-22.817231,-47.072705,-22.81563,-47.062582,137,282,587,2021-08-12 09:09:44,1.0527115455075313
84150,617.0,2021-08-12 09:11:45,2021-08-12 09:24:47,10:d3:8a:89:08:fe,-91,8,-22.81362,-47.068207,-22.824853,-47.065507000000004,249,306,782,2021-08-12 09:11:45,1.2793418630089648
84583,617.0,2021-08-12 11:13:24,2021-08-12 11:14:52,0e:99:de:a7:2a:d6,-90,11,-22.825281,-47.066435999999996,-22.823367,-47.068607,198,140,88,2021-08-12 11:13:24,0.3079005076969499
84686,617.0,2021-08-12 11:17:07,2021-08-12 11:29:37,c6:5c:22:fa:02:90,-91,11,-22.817076999999998,-47.072707,-22.818105,-47.061013,132,243,750,2021-08-12 11:17:07,1.20399653145498
84688,617.0,2021-08-12 11:17:09,2021-08-12 11:18:58,24:46:c8:5c:86:fa,-92,11,-22.816979,-47.072707,-22.813897,-47.068799,112,245,109,2021-08-12 11:17:09,0.5271492040980437
85005,617.0,2021-08-12 11:33:46,2021-08-12 11:35:40,d4:63:c6:85:16:79,-88,11,-22.825859,-47.0673,-22.831659,-47.062188,61,562,114,2021-08-12 11:33:46,0.8309099313131152
85139,617.0,2021-08-12 12:02:42,2021-08-12 12:06:29,82:1f:67:b1:ed:1f,-51,11,-22.829504,-47.064687,-22.822306,-47.069465,225,50,227,2021-08-12 12:02:42,0.9382972330521987
85381,617.0,2021-08-12 12:08:41,2021-08-12 12:18:54,5a:ae:ef:87:15:4d,-79,6,-22.816724,-47.072666,-22.816361999999998,-47.062505,203,293,613,2021-08-12 12:08:41,1.0422211888781197
85388,617.0,2021-08-12 12:09:10,2021-08-12 12:14:46,22:56:49:70:b4:51,-53,13,-22.816479,-47.072684,-22.82123,-47.067407,238,299,336,2021-08-12 12:09:10,0.756048737208729
85449,617.0,2021-08-12 12:13:08,2021-08-12 12:14:40,58:b6:33:bb:f6:18,-94,1,-22.818629,-47.066524,-22.82123,-47.067403999999996,43,360,92,2021-08-12 12:13:08,0.3029554421667867
85491,617.0,2021-08-12 12:15:19,2021-08-12 12:19:48,58:b6:33:bb:0b:c8,-79,1,-22.820473,-47.066164,-22.818296,-47.064103,46,402,269,2021-08-12 12:15:19,0.3212777777908446
85496,617.0,2021-08-12 12:15:24,2021-08-12 12:19:12,48:90:2f:db:fe:44,-90,1,-22.820267,-47.065917999999996,-22.817459,-47.062583000000004,52,407,228,2021-08-12 12:15:24,0.4629544908854394
85553,617.0,2021-08-12 12:19:34,2021-08-12 12:22:02,d0:04:01:58:f9:10,-93,1,-22.818033,-47.063672,-22.821704999999998,-47.06084,48,464,148,2021-08-12 12:19:34,0.5009635972562586
85779,617.0,2021-08-12 12:33:09,2021-08-12 12:35:37,ce:bd:a7:90:1c:1d,-86,6,-22.829028,-47.065754,-22.825109,-47.065948,226,66,148,2021-08-12 12:33:09,0.4362268533763258
86036,617.0,2021-08-12 12:39:00,2021-08-12 12:42:29,0c:cb:85:c4:20:3e,-90,1,-22.817777,-47.072577,-22.814462,-47.064335,62,323,209,2021-08-12 12:39:00,0.9216798567161633
86042,617.0,2021-08-12 12:39:05,2021-08-12 12:52:14,48:2c:a0:9b:d1:ea,-93,3,-22.817509,-47.072616,-22.82186,-47.060899,67,329,789,2021-08-12 12:39:05,1.2946911497903437
86198,617.0,2021-08-12 12:46:08,2021-08-12 12:52:52,fc:aa:b6:ca:d7:a1,-96,11,-22.818620000000003,-47.064229,-22.823856,-47.062951,55,485,404,2021-08-12 12:46:08,0.5967693969027353
86571,617.0,2021-08-12 13:15:54,2021-08-12 13:17:26,5e:3b:88:78:78:45,-93,6,-22.827891,-47.066789,-22.825001,-47.065757,42,119,92,2021-08-12 13:15:54,0.3383116436536373
86599,617.0,2021-08-12 13:16:42,2021-08-12 13:19:20,f0:d7:aa:a3:33:73,-93,6,-22.825845,-47.066689000000004,-22.822249,-47.069475,139,147,158,2021-08-12 13:16:42,0.49134019141864077
86775,617.0,2021-08-12 13:21:15,2021-08-12 13:24:41,48:49:c7:d5:a4:be,-83,1,-22.816855,-47.072639,-22.812673999999998,-47.066755,119,323,206,2021-08-12 13:21:15,0.7614776376115131
86784,617.0,2021-08-12 13:21:39,2021-08-12 13:24:22,0c:cb:85:c0:99:a7,-62,1,-22.816509,-47.072681,-22.812626,-47.067794,84,332,163,2021-08-12 13:21:39,0.6613040096477045
87726,617.0,2021-08-12 14:00:36,2021-08-12 14:06:45,e2:2a:d9:33:07:88,-88,6,-22.828463,-47.06633,-22.815738,-47.072596999999995,143,65,369,2021-08-12 14:00:36,1.5539176535697066
87848,617.0,2021-08-12 14:04:07,2021-08-12 14:19:06,92:2b:a0:61:10:b1,-80,6,-22.8223,-47.069524,-22.824299,-47.064029,34,187,899,2021-08-12 14:04:07,0.6054560692163625
87904,617.0,2021-08-12 14:06:10,2021-08-12 14:09:32,20:47:da:81:28:1b,-65,1,-22.816799,-47.072686,-22.815417,-47.065295,88,243,202,2021-08-12 14:06:10,0.7729665985846699
89522,617.0,2021-08-12 15:17:17,2021-08-12 15:29:18,8a:25:c6:af:8d:22,-90,11,-22.815393,-47.065247,-22.825332999999997,-47.066385,73,275,721,2021-08-12 15:17:17,1.111416050269777
89755,617.0,2021-08-12 15:29:35,2021-08-12 15:32:55,a8:16:d0:fd:8c:39,-64,7,-22.825802,-47.067085999999996,-22.829772,-47.060378,33,508,200,2021-08-12 15:29:35,0.8170031637836509
90388,617.0,2021-08-12 15:47:17,2021-08-12 15:50:17,f4:f5:24:24:b9:6b,-88,4,-22.825729,-47.066512,-22.821393,-47.070359,253,79,180,2021-08-12 15:47:17,0.6228269867109861
90573,617.0,2021-08-12 15:53:58,2021-08-12 16:01:26,64:c2:de:90:50:4b,-92,11,-22.814386,-47.064381,-22.818217999999998,-47.06322,56,264,448,2021-08-12 15:53:58,0.44240351178435855
91413,617.0,2021-08-12 16:45:06,2021-08-12 16:48:48,1c:cc:d6:00:30:7e,-90,3,-22.829582000000002,-47.063875,-22.823345,-47.068605,122,38,222,2021-08-12 16:45:06,0.846149859354772
91758,617.0,2021-08-12 17:00:33,2021-08-12 17:01:48,f0:d7:aa:9c:97:98,-86,1,-22.815542,-47.062616999999996,-22.817999,-47.063959000000004,37,383,75,2021-08-12 17:00:33,0.3058772026100515
91764,617.0,2021-08-12 17:01:06,2021-08-12 17:05:33,50:92:b9:d5:07:1a,-45,6,-22.816553,-47.062496,-22.825107,-47.065824,150,389,267,2021-08-12 17:01:06,1.0104716109406089
91882,617.0,2021-08-12 17:07:05,2021-08-12 17:08:11,28:16:7f:63:d6:3a,-94,6,-22.829269,-47.065601,-22.831346,-47.062275,70,507,66,2021-08-12 17:07:05,0.4117345049524311
94506,617.0,2021-08-13 07:08:03,2021-08-13 07:09:37,8c:f1:12:c6:4f:a5,-92,11,-22.824893,-47.065467,-22.828381,-47.066434,36,374,94,2021-08-13 07:08:03,0.40031003389102177
94799,617.0,2021-08-13 07:18:41,2021-08-13 07:24:51,48:51:69:59:68:cc,-64,1,-22.824395000000003,-47.067614,-22.812631,-47.066907,178,140,370,2021-08-13 07:18:41,1.3101044183913222
94984,617.0,2021-08-13 07:32:31,2021-08-13 07:38:23,70:fd:46:9c:e1:70,-88,6,-22.818033,-47.063748,-22.828611,-47.066221999999996,69,325,352,2021-08-13 07:32:31,1.203240969235838
95085,617.0,2021-08-13 07:38:48,2021-08-13 07:40:43,fc:aa:b6:ca:d7:a1,-95,6,-22.830023,-47.064871000000004,-22.829697,-47.060719,89,426,115,2021-08-13 07:38:48,0.4270555632491941
96324,617.0,2021-08-13 08:30:10,2021-08-13 08:42:30,5a:ae:ef:87:15:4d,-91,12,-22.81733,-47.072684,-22.821107,-47.060612,98,249,740,2021-08-13 08:30:10,1.306622474071828
96369,617.0,2021-08-13 08:32:56,2021-08-13 08:45:50,38:78:62:3e:1c:08,-54,9,-22.81263,-47.066722,-22.829239,-47.065653000000005,140,294,774,2021-08-13 08:32:56,1.8500861102967934
96386,617.0,2021-08-13 08:34:31,2021-08-13 08:42:33,d4:c9:4b:91:df:27,-92,6,-22.816779,-47.066164,-22.821324,-47.060694,54,311,482,2021-08-13 08:34:31,0.7547979279036819
97346,617.0,2021-08-13 09:08:18,2021-08-13 09:10:56,a6:95:07:0e:4a:b9,-93,6,-22.829326000000002,-47.065233,-22.825188,-47.066219,252,40,158,2021-08-13 09:08:18,0.4710908720866472
97539,617.0,2021-08-13 09:16:28,2021-08-13 09:18:27,f0:d7:aa:05:dd:a2,-89,1,-22.819759,-47.071917,-22.813957000000002,-47.071109,61,233,119,2021-08-13 09:16:28,0.6504474167215742
98351,617.0,2021-08-13 11:12:32,2021-08-13 11:17:15,50:92:b9:59:da:12,-95,1,-22.829554,-47.063435999999996,-22.821759,-47.069681,113,32,283,2021-08-13 11:12:32,1.0774625315052204
98370,617.0,2021-08-13 11:13:04,2021-08-13 11:18:59,28:a0:2b:03:cb:cb,-52,11,-22.829559,-47.063938,-22.817323000000002,-47.072681,68,51,355,2021-08-13 11:13:04,1.6291446069522408
98390,617.0,2021-08-13 11:13:25,2021-08-13 11:14:51,1c:cc:d6:b5:32:a8,-94,6,-22.829404,-47.065121000000005,-22.82539,-47.065798,136,71,86,2021-08-13 11:13:25,0.4516976540907153
98609,617.0,2021-08-13 11:18:02,2021-08-13 11:20:56,0e:9c:ed:8e:48:04,-94,1,-22.819839,-47.071857,-22.813841,-47.068967,252,290,174,2021-08-13 11:18:02,0.7297661930087153
98655,617.0,2021-08-13 11:19:12,2021-08-13 11:31:25,0c:cb:85:be:04:42,-72,11,-22.81672,-47.072674,-22.81865,-47.059752,229,336,733,2021-08-13 11:19:12,1.3416935373133907
98657,617.0,2021-08-13 11:19:20,2021-08-13 11:30:22,98:39:8e:c5:b6:5f,-71,1,-22.816564,-47.072668,-22.818109,-47.060941,34,338,662,2021-08-13 11:19:20,1.2141580500164186
103120,617.0,2021-08-16 06:48:17,2021-08-16 06:55:25,2a:88:af:9a:6a:5a,-47,2,-22.825464,-47.066088,-22.812679,-47.067822,88,111,428,2021-08-16 06:48:17,1.4326947627917181
103621,617.0,2021-08-16 07:15:38,2021-08-16 07:16:45,40:b0:76:1f:9c:f8,-92,1,-22.825047,-47.065921,-22.822612,-47.069153,198,113,67,2021-08-16 07:15:38,0.4278238738925821
103735,617.0,2021-08-16 07:15:38,2021-08-16 07:16:45,40:b0:76:1f:9c:f8,-92,1,-22.825047,-47.065921,-22.822612,-47.069153,198,113,67,2021-08-16 07:15:38,0.4278238738925821
104454,617.0,2021-08-16 08:21:15,2021-08-16 08:29:26,68:7d:6b:93:46:57,-90,4,-22.829403,-47.060317,-22.814469,-47.071862,72,13,491,2021-08-16 08:21:15,2.039026172992366
104477,617.0,2021-08-16 08:22:29,2021-08-16 08:23:46,32:cb:6b:9d:10:66,-91,6,-22.82956,-47.063078999999995,-22.827697,-47.067023,97,39,77,2021-08-16 08:22:29,0.454194274391345
104527,617.0,2021-08-16 08:22:29,2021-08-16 08:23:46,32:cb:6b:9d:10:66,-91,6,-22.82956,-47.063078999999995,-22.827697,-47.067023,97,39,77,2021-08-16 08:22:29,0.454194274391345
104710,617.0,2021-08-16 08:30:25,2021-08-16 08:34:23,10:94:bb:43:16:51,-88,6,-22.812932999999997,-47.067928,-22.819845,-47.067689,52,269,238,2021-08-16 08:30:25,0.7689706651682242
104770,617.0,2021-08-16 08:34:57,2021-08-16 08:37:07,8c:f1:12:93:c7:38,-89,10,-22.821273,-47.067884,-22.814168,-47.064421,36,329,130,2021-08-16 08:34:57,0.8661081030386791
104969,617.0,2021-08-16 09:00:39,2021-08-16 09:01:52,e6:04:16:44:e0:bf,-74,6,-22.829573,-47.061628999999996,-22.829477,-47.064834999999995,33,30,73,2021-08-16 09:00:39,0.32873843869111663
112309,617.0,2021-08-16 15:59:40,2021-08-16 16:04:31,50:92:b9:d5:07:1a,-55,1,-22.816203,-47.0625,-22.823705,-47.062737,103,462,291,2021-08-16 15:59:40,0.8345390728704103
112361,617.0,2021-08-16 16:03:58,2021-08-16 16:09:20,ac:f6:f7:ca:de:91,-92,11,-22.823503,-47.0623,-22.829664,-47.061422,58,514,322,2021-08-16 16:03:58,0.6909572006419268
113122,617.0,2021-08-16 16:47:29,2021-08-16 16:48:46,28:83:35:d8:2c:0d,-87,1,-22.825247,-47.066728000000005,-22.821586,-47.070198,68,97,77,2021-08-16 16:47:29,0.5405515467041572
116241,617.0,2021-08-17 07:08:03,2021-08-17 07:09:57,70:fd:46:9c:e1:70,-96,11,-22.820048,-47.060245,-22.826562,-47.061695,50,270,114,2021-08-17 07:08:03,0.7394126352798339
117301,617.0,2021-08-17 07:55:43,2021-08-17 07:57:12,e0:dc:ff:30:e6:1c,-93,6,-22.823976000000002,-47.068022,-22.821367000000002,-47.070366,94,154,89,2021-08-17 07:55:43,0.3766640048770295
117362,617.0,2021-08-17 07:58:55,2021-08-17 08:10:12,5a:ae:ef:87:15:4d,-77,11,-22.816806,-47.07269,-22.818266,-47.05961,168,215,677,2021-08-17 07:58:55,1.3504083665350743
117365,617.0,2021-08-17 07:59:07,2021-08-17 08:08:15,44:80:eb:ff:ce:c0,-57,11,-22.816577,-47.072682,-22.816049,-47.062551,161,220,548,2021-08-17 07:59:07,1.0400289878711775
117420,617.0,2021-08-17 08:02:14,2021-08-17 08:04:58,88:b4:a6:a1:85:9f,-85,11,-22.81413,-47.064552,-22.821203,-47.06738,88,272,164,2021-08-17 08:02:14,0.838193845595667
118757,617.0,2021-08-17 08:36:40,2021-08-17 08:46:33,a8:16:d0:5c:c8:1d,-88,6,-22.81374,-47.068253000000006,-22.81803,-47.063581,102,294,593,2021-08-17 08:36:40,0.6759119633508446
120612,617.0,2021-08-17 11:14:24,2021-08-17 11:17:40,f8:1f:32:e5:08:3b,-90,6,-22.828495,-47.06628,-22.822058,-47.069483,216,365,196,2021-08-17 11:14:24,0.7874490987068243
120743,617.0,2021-08-17 11:17:33,2021-08-17 11:21:50,7c:8b:b5:3b:61:23,-88,13,-22.822309,-47.069462,-22.812553,-47.06736,53,496,257,2021-08-17 11:17:33,1.1060052903454254
120808,617.0,2021-08-17 11:19:41,2021-08-17 11:25:10,7c:8b:b5:e5:85:13,-73,1,-22.816713,-47.072693,-22.821312,-47.067724,95,561,329,2021-08-17 11:19:41,0.7217246509583531
120971,617.0,2021-08-17 11:25:25,2021-08-17 11:29:44,58:b6:33:bb:0b:c8,-85,1,-22.821001000000003,-47.067001,-22.818075,-47.064063,37,724,259,2021-08-17 11:25:25,0.44331829724703814
121740,617.0,2021-08-17 12:00:44,2021-08-17 12:07:27,88:79:7e:8d:70:dd,-92,1,-22.828583,-47.066183,-22.816557,-47.072675,56,159,403,2021-08-17 12:00:44,1.4936188635842194
121823,617.0,2021-08-17 12:02:33,2021-08-17 12:14:50,f0:b5:d1:5d:08:6e,-83,11,-22.826742000000003,-47.067586,-22.817319,-47.063741,39,242,737,2021-08-17 12:02:33,1.119446763880914
121873,617.0,2021-08-17 12:04:04,2021-08-17 12:05:38,48:51:69:29:53:62,-89,11,-22.825291,-47.066567,-22.821028,-47.070732,47,289,94,2021-08-17 12:04:04,0.6378991307095501
121989,617.0,2021-08-17 12:07:18,2021-08-17 12:16:43,48:2c:a0:9b:d1:ea,-52,6,-22.816562,-47.072687,-22.815925,-47.062540000000006,133,406,565,2021-08-17 12:07:18,1.0424201857376814
122163,617.0,2021-08-17 12:14:12,2021-08-17 12:25:03,48:90:2f:db:fe:44,-58,1,-22.819479,-47.064865999999995,-22.829670999999998,-47.061009000000006,57,580,651,2021-08-17 12:14:12,1.2002620743305161
122363,617.0,2021-08-17 12:23:01,2021-08-17 12:24:07,38:9a:f6:26:1c:13,-90,6,-22.828835,-47.066049,-22.831879,-47.062232,36,779,66,2021-08-17 12:23:01,0.5172905925240229
127664,617.0,2021-08-18 07:02:34,2021-08-18 07:07:42,c6:8e:82:5b:49:76,-87,1,-22.814770000000003,-47.062844,-22.825138,-47.066026,183,309,308,2021-08-18 07:02:34,1.1981111474267614
127786,617.0,2021-08-18 07:09:01,2021-08-18 07:10:16,c6:2e:c0:f2:ce:6f,-94,9,-22.829066,-47.065771000000005,-22.831889999999998,-47.062187,159,445,75,2021-08-18 07:09:01,0.4832347696685865
127934,617.0,2021-08-18 07:17:38,2021-08-18 07:19:42,e0:10:7f:ad:dd:68,-89,1,-22.827466,-47.067265,-22.824671,-47.067462,38,98,124,2021-08-18 07:17:38,0.31144536104669973
127992,617.0,2021-08-18 07:18:30,2021-08-18 07:24:30,a8:16:d0:8f:16:9b,-57,1,-22.825162,-47.065403,-22.813865,-47.068882,237,155,360,2021-08-18 07:18:30,1.305797448040214
128005,617.0,2021-08-18 07:18:58,2021-08-18 07:21:12,a8:16:d0:59:ed:01,-93,10,-22.825032999999998,-47.065973,-22.821219,-47.070533000000005,31,168,134,2021-08-18 07:18:58,0.6310911726183813
128010,617.0,2021-08-18 07:19:02,2021-08-18 07:21:01,26:76:d4:2d:90:50,-90,1,-22.825044000000002,-47.065962,-22.821735,-47.070068,35,173,119,2021-08-18 07:19:02,0.5589925487696236
128023,617.0,2021-08-18 07:19:12,2021-08-18 07:22:16,0a:d2:1e:5a:1e:b3,-49,11,-22.825212,-47.066294,-22.818044,-47.072499,158,186,184,2021-08-18 07:19:12,1.0196660178944177
128108,617.0,2021-08-18 07:23:02,2021-08-18 07:32:16,44:80:eb:ff:ce:c0,-89,6,-22.816959,-47.072699,-22.81628,-47.062526,159,271,554,2021-08-18 07:23:02,1.045402937261201
129015,617.0,2021-08-18 07:58:32,2021-08-18 08:10:07,5a:ae:ef:87:15:4d,-72,6,-22.81672,-47.072662,-22.821554000000003,-47.060775,163,215,695,2021-08-18 07:58:32,1.3316310454336893
129018,617.0,2021-08-18 07:58:45,2021-08-18 08:10:24,30:cb:f8:19:ef:65,-51,1,-22.816561,-47.072689000000004,-22.82252,-47.061776,96,218,699,2021-08-18 07:58:45,1.3000323645800078
129480,617.0,2021-08-18 08:29:13,2021-08-18 08:38:33,ae:b8:1a:3f:7a:9c,-94,6,-22.82325,-47.068683,-22.818566,-47.064167,100,176,560,2021-08-18 08:29:13,0.6967791212492725
130561,617.0,2021-08-18 09:06:45,2021-08-18 09:08:38,88:b4:a6:ec:6d:02,-54,11,-22.829544,-47.063974,-22.825533,-47.06609,214,122,113,2021-08-18 09:06:45,0.49593088826508486
130611,617.0,2021-08-18 09:08:06,2021-08-18 09:18:20,9a:f4:a6:a7:37:ab,-88,11,-22.827304,-47.067417,-22.820826999999998,-47.066783,101,172,614,2021-08-18 09:08:06,0.7231357549993463
130624,617.0,2021-08-18 09:08:24,2021-08-18 09:11:23,a4:50:46:6f:68:3b,-91,1,-22.826071,-47.067156,-22.821525,-47.070233,228,185,179,2021-08-18 09:08:24,0.5957965951509339
131965,617.0,2021-08-18 11:12:47,2021-08-18 11:14:29,e6:04:16:44:e0:bf,-88,11,-22.829516,-47.064134,-22.825620999999998,-47.066259,89,149,102,2021-08-18 11:12:47,0.48477730539070174
132434,617.0,2021-08-18 11:35:16,2021-08-18 11:36:55,b0:f1:ec:c8:a5:5e,-86,8,-22.825384,-47.066564,-22.829183,-47.065703000000006,45,623,99,2021-08-18 11:35:16,0.4315479019829815
133082,617.0,2021-08-18 11:57:39,2021-08-18 11:59:09,e0:10:7f:ad:d3:48,-79,6,-22.829276,-47.060394,-22.829544,-47.063594,105,7,90,2021-08-18 11:57:39,0.3293016159127029
133218,617.0,2021-08-18 12:01:35,2021-08-18 12:05:00,42:86:c6:cd:d8:9b,-59,1,-22.825512,-47.066113,-22.821116,-47.070636,67,143,205,2021-08-18 12:01:35,0.673665298379672
133356,617.0,2021-08-18 12:05:24,2021-08-18 12:14:56,0e:a5:23:0d:3c:e7,-93,6,-22.819364,-47.072146999999994,-22.81789,-47.063845,127,282,572,2021-08-18 12:05:24,0.8665356564599879
133419,617.0,2021-08-18 12:08:38,2021-08-18 12:19:18,5a:ae:ef:87:15:4d,-54,7,-22.813071,-47.067988,-22.818292,-47.059621,84,345,640,2021-08-18 12:08:38,1.0356020488215725
133742,617.0,2021-08-18 12:31:48,2021-08-18 12:33:15,e0:10:7f:ad:d3:48,-84,6,-22.828282,-47.06086,-22.829552,-47.063508,58,10,87,2021-08-18 12:31:48,0.3059240870740059
133806,617.0,2021-08-18 12:33:52,2021-08-18 12:37:09,ce:d6:b9:88:1a:1f,-93,11,-22.829382,-47.065137,-22.825124,-47.066016999999995,104,74,197,2021-08-18 12:33:52,0.48198174640033636
133889,617.0,2021-08-18 12:35:18,2021-08-18 12:38:56,58:20:59:1e:2b:75,-49,8,-22.826247,-47.067329,-22.821791,-47.069554,116,157,218,2021-08-18 12:35:18,0.5454416276229959
134107,617.0,2021-08-18 12:39:42,2021-08-18 12:40:47,a8:16:d0:27:5a:a9,-86,11,-22.819364999999998,-47.072148,-22.816675,-47.072651,96,375,65,2021-08-18 12:39:42,0.30352505753262105
134115,617.0,2021-08-18 12:40:00,2021-08-18 12:41:26,0c:f4:d5:95:84:e8,-88,1,-22.818803,-47.072344,-22.815102,-47.072403,65,383,86,2021-08-18 12:40:00,0.4115774184248256
135173,617.0,2021-08-18 13:11:33,2021-08-18 13:13:13,3a:c1:fa:15:2d:ef,-93,6,-22.827551999999997,-47.061052000000004,-22.829589000000002,-47.06299,116,0,100,2021-08-18 13:11:33,0.3012517796793275
135237,617.0,2021-08-18 13:14:04,2021-08-18 13:21:24,02:00:00:00:00:00,-92,5,-22.828734,-47.066099,-22.813828,-47.070244,65,63,440,2021-08-18 13:14:04,1.711050781609006
135284,617.0,2021-08-18 13:14:52,2021-08-18 13:16:03,d4:63:c6:c8:54:ad,-88,1,-22.827376,-47.067399,-22.825174,-47.065553,69,110,71,2021-08-18 13:14:52,0.3094275978283032
135383,617.0,2021-08-18 13:16:01,2021-08-18 13:18:51,ae:09:a2:10:ab:e5,-51,6,-22.825226,-47.065671,-22.819912,-47.071827,30,209,170,2021-08-18 13:16:01,0.8644188039367074
135516,617.0,2021-08-18 13:19:48,2021-08-18 13:29:39,78:23:27:59:2e:d2,-84,1,-22.817356,-47.072696,-22.815652,-47.062595,76,340,591,2021-08-18 13:19:48,1.0524901169513534
135639,617.0,2021-08-18 13:25:31,2021-08-18 13:29:46,b2:13:0c:33:2c:98,-93,1,-22.820104999999998,-47.068041,-22.815870999999998,-47.062546999999995,157,463,255,2021-08-18 13:25:31,0.7339829917980871
135740,617.0,2021-08-18 13:33:55,2021-08-18 13:38:42,a8:16:d0:df:1d:75,-87,11,-22.823595,-47.062469,-22.829658,-47.061605,211,564,287,2021-08-18 13:33:55,0.6799660253642256
135755,617.0,2021-08-18 13:35:01,2021-08-18 13:37:53,02:00:00:06:10:00,-63,6,-22.824613,-47.064889,-22.831816,-47.062585999999996,87,579,172,2021-08-18 13:35:01,0.834990555584506
135831,617.0,2021-08-18 13:35:59,2021-08-18 13:39:28,7c:fd:6b:71:13:04,-89,11,-22.825526,-47.066534000000004,-22.829824,-47.060028,195,654,209,2021-08-18 13:35:59,0.82035970605693
135841,617.0,2021-08-18 13:36:14,2021-08-18 13:37:58,9a:08:47:81:fb:12,-92,1,-22.825915,-47.067326,-22.83191,-47.062277,228,664,104,2021-08-18 13:36:14,0.8438752750116238
136469,617.0,2021-08-18 13:57:47,2021-08-18 14:11:10,48:90:2f:db:fe:44,-52,1,-22.828038,-47.060925,-22.820488,-47.066159000000006,66,7,803,2021-08-18 13:57:47,0.9962678287658836
136741,617.0,2021-08-18 14:09:41,2021-08-18 14:17:32,70:bb:e9:f8:0b:db,-82,1,-22.818417,-47.066403,-22.820194,-47.060308,247,280,471,2021-08-18 14:09:41,0.6551947858469427
136753,617.0,2021-08-18 14:09:41,2021-08-18 14:17:32,70:bb:e9:f8:0b:db,-82,1,-22.818417,-47.066403,-22.820194,-47.060308,247,280,471,2021-08-18 14:09:41,0.6551947858469427
138282,617.0,2021-08-18 15:18:08,2021-08-18 15:24:18,9a:5e:25:06:60:21,-82,1,-22.820128,-47.068188,-22.818098000000003,-47.060803,161,290,370,2021-08-18 15:18:08,0.7898468256989676
