,timestampI,timestampF,MAC,RSSI,channel,latitudeI,longitudeI,latitudeF,longitudeF,cnt_pckg,id,device_id,duration,ts_sort,distancias
180143,2021-07-22 11:22:56,2021-07-22 11:35:05,48:2c:a0:9b:d1:ea,-84,1,-22.816546,-47.072633,-22.819754,-47.060126000000004,119,191,617.0,729,2021-07-22 11:22:56,1.33058660028604
180152,2021-07-22 11:23:25,2021-07-22 11:26:09,7c:8b:b5:e5:85:13,-49,1,-22.816414,-47.072639,-22.815282,-47.065041,82,200,617.0,164,2021-07-22 11:23:25,0.7888619589649623
180615,2021-07-22 12:00:16,2021-07-22 12:02:27,70:fd:46:60:9d:fc,-85,6,-22.825422,-47.065934999999996,-22.822985,-47.068844,165,144,617.0,131,2021-07-22 12:00:16,0.4028873861835067
180626,2021-07-22 12:00:29,2021-07-22 12:13:29,f0:b5:d1:5d:08:6e,-93,11,-22.825072,-47.065247,-22.813391,-47.063584000000006,56,157,617.0,780,2021-07-22 12:00:29,1.3100053076257019
180737,2021-07-22 12:04:03,2021-07-22 12:07:53,d8:9a:34:1d:ae:f9,-64,4,-22.818502,-47.072171999999995,-22.815144,-47.064796,159,266,617.0,230,2021-07-22 12:04:03,0.8431796093655645
189343,2021-07-23 06:49:49,2021-07-23 06:59:29,58:d9:c3:ce:d4:f7,-94,1,-22.826280999999998,-47.067391,-22.818005,-47.066263,166,67,617.0,580,2021-07-23 06:49:49,0.9274838682882663
189449,2021-07-23 06:53:56,2021-07-23 06:56:12,a8:16:d0:61:0b:2b,-54,1,-22.820535,-47.071174,-22.813802,-47.069502,234,175,617.0,136,2021-07-23 06:53:56,0.7680390459692271
190171,2021-07-23 07:57:30,2021-07-23 08:03:34,a8:96:75:13:ee:32,-88,1,-22.829558,-47.063512,-22.817791,-47.072596999999995,45,36,617.0,364,2021-07-23 07:57:30,1.605915135234675
190200,2021-07-23 07:58:02,2021-07-23 07:59:22,18:01:f1:80:72:e2,-90,11,-22.829458,-47.064966,-22.82629,-47.067359,93,65,617.0,80,2021-07-23 07:58:02,0.4292295782381532
190246,2021-07-23 07:59:00,2021-07-23 08:06:05,a8:16:d0:2c:c5:01,-87,1,-22.827610999999997,-47.067165,-22.812644,-47.066836,34,111,617.0,425,2021-07-23 07:59:00,1.6645983302800718
191847,2021-07-23 09:09:04,2021-07-23 09:10:07,ca:e1:07:29:74:de,-87,7,-22.82518,-47.066132,-22.822685999999997,-47.069097,68,138,617.0,63,2021-07-23 09:09:04,0.4113988461374155
192917,2021-07-23 09:55:57,2021-07-23 10:07:14,3c:dc:bc:b6:be:a7,-59,6,-22.813809,-47.070130999999996,-22.819838,-47.060179999999995,32,254,617.0,677,2021-07-23 09:55:57,1.2205170019897411
192920,2021-07-23 09:56:24,2021-07-23 10:07:28,c8:d7:b0:fb:c0:f2,-95,6,-22.813375,-47.06811,-22.820224,-47.060296,76,257,617.0,664,2021-07-23 09:56:24,1.1051780485374423
193327,2021-07-23 10:33:16,2021-07-23 10:37:04,d4:c9:4b:88:f7:99,-86,1,-22.824847000000002,-47.067243,-22.816548,-47.072681,209,136,617.0,228,2021-07-23 10:33:16,1.078058268926725
193334,2021-07-23 10:33:23,2021-07-23 10:35:06,a6:32:25:b7:d0:36,-85,1,-22.824524,-47.067531,-22.821412,-47.070352,151,143,617.0,103,2021-07-23 10:33:23,0.45092668109361006
193443,2021-07-23 10:39:06,2021-07-23 10:45:04,aa:49:21:67:fc:e5,-91,1,-22.812679,-47.06671,-22.813775,-47.063356,38,252,617.0,358,2021-07-23 10:39:06,0.3647365612020931
194345,2021-07-23 11:18:12,2021-07-23 11:22:02,a2:72:96:48:5f:de,-59,1,-22.824303,-47.067696000000005,-22.815488000000002,-47.072556,179,131,617.0,230,2021-07-23 11:18:12,1.0994885370011278
194385,2021-07-23 11:19:54,2021-07-23 11:25:11,d8:9a:34:1d:ae:f9,-90,1,-22.819816,-47.071852,-22.815631,-47.065787,123,171,617.0,317,2021-07-23 11:19:54,0.776508709690703
194416,2021-07-23 11:20:55,2021-07-23 11:28:29,d8:bb:2c:e9:49:ac,-90,1,-22.817341,-47.072635999999996,-22.818694,-47.064369,167,202,617.0,454,2021-07-23 11:20:55,0.8605632920045412
194420,2021-07-23 11:21:04,2021-07-23 11:30:37,c6:5c:22:fa:02:90,-88,1,-22.816987,-47.072678,-22.815617,-47.062611,82,206,617.0,573,2021-07-23 11:21:04,1.0429959165648228
194758,2021-07-23 11:38:29,2021-07-23 11:39:33,68:c4:4d:23:6d:98,-92,7,-22.829045,-47.065825,-22.831870000000002,-47.062227,48,544,617.0,64,2021-07-23 11:38:29,0.48439836547033793
195311,2021-07-23 12:00:24,2021-07-23 12:01:46,de:db:e4:8e:ac:9c,-92,11,-22.829487,-47.0643,-22.826176,-47.067236,67,33,617.0,82,2021-07-23 12:00:24,0.4754855379562529
195541,2021-07-23 12:06:33,2021-07-23 12:20:34,a8:16:d0:df:1d:75,-67,1,-22.816648999999998,-47.072663,-22.824187,-47.063867,194,263,617.0,841,2021-07-23 12:06:33,1.2309696553683636
195659,2021-07-23 12:12:43,2021-07-23 12:23:03,a0:4f:85:d4:dd:04,-91,1,-22.820524,-47.066182,-22.831417000000002,-47.063311,57,381,617.0,620,2021-07-23 12:12:43,1.2464747082858254
195674,2021-07-23 12:13:26,2021-07-23 12:22:57,48:90:2f:db:fe:44,-52,4,-22.819469,-47.064876,-22.831207,-47.063682,140,396,617.0,571,2021-07-23 12:13:26,1.3109317279375454
195880,2021-07-23 12:33:35,2021-07-23 12:34:36,f8:cf:c5:9b:71:e8,-84,6,-22.829670999999998,-47.060778000000006,-22.82949,-47.064283,89,26,617.0,61,2021-07-23 12:33:35,0.35977117083822346
195907,2021-07-23 12:34:47,2021-07-23 12:36:59,ae:0e:b3:c9:e5:f4,-89,3,-22.829441,-47.064925,-22.825198999999998,-47.065403,31,53,617.0,132,2021-07-23 12:34:47,0.47422660357547075
195943,2021-07-23 12:35:42,2021-07-23 12:37:28,e0:dc:ff:32:9d:6b,-97,11,-22.82786,-47.066854,-22.825115,-47.066125,139,89,617.0,106,2021-07-23 12:35:42,0.31424140416323054
198434,2021-07-23 14:00:39,2021-07-23 14:06:35,06:c1:34:b3:c7:76,-77,11,-22.827915,-47.066789,-22.815291000000002,-47.072506,149,64,617.0,356,2021-07-23 14:00:39,1.5211086320603384
198508,2021-07-23 14:03:37,2021-07-23 14:12:32,58:d9:c3:44:ef:41,-95,6,-22.823656,-47.068331,-22.820871,-47.066736999999996,33,138,617.0,535,2021-07-23 14:03:37,0.350128610752431
199288,2021-07-23 14:41:18,2021-07-23 14:45:38,dc:bf:e9:09:79:f6,-45,1,-22.825656,-47.066344,-22.816798000000002,-47.072646999999996,73,95,617.0,260,2021-07-23 14:41:18,1.177910192550784
199334,2021-07-23 14:43:05,2021-07-23 14:50:10,68:7d:6b:52:05:25,-54,11,-22.824278,-47.067712,-22.819513,-47.067267,51,141,617.0,425,2021-07-23 14:43:05,0.5318038700078433
200192,2021-07-23 15:25:08,2021-07-23 15:26:49,7c:8b:b5:6c:c6:41,-86,11,-22.81804,-47.059834,-22.82079,-47.060462,175,387,617.0,101,2021-07-23 15:25:08,0.31248715012734324
200271,2021-07-23 15:29:32,2021-07-23 15:30:35,36:7d:44:c9:77:20,-88,11,-22.826831,-47.067648999999996,-22.831248000000002,-47.063631,117,466,617.0,63,2021-07-23 15:29:32,0.6409313529460305
200598,2021-07-23 15:52:28,2021-07-23 15:57:45,bc:98:df:ed:2e:f5,-91,1,-22.817166,-47.0727,-22.821001000000003,-47.068024,39,273,617.0,317,2021-07-23 15:52:28,0.6415056983057813
200625,2021-07-23 15:53:25,2021-07-23 15:57:46,48:51:69:59:68:cc,-89,1,-22.813893,-47.070863,-22.82105,-47.068003000000004,60,300,617.0,261,2021-07-23 15:53:25,0.8480923159999243
200668,2021-07-23 15:55:18,2021-07-23 16:02:24,a8:96:75:4c:66:9b,-78,11,-22.81469,-47.064167,-22.818316,-47.063637,177,343,617.0,426,2021-07-23 15:55:18,0.40683628127178517
200696,2021-07-23 15:56:42,2021-07-23 15:59:50,50:92:b9:f2:ba:66,-61,11,-22.817464,-47.066156,-22.816010000000002,-47.063644000000004,121,372,617.0,188,2021-07-23 15:56:42,0.3040196085458982
206083,2021-07-26 09:04:05,2021-07-26 09:06:21,70:3a:51:1e:2a:e4,-94,11,-22.828794,-47.065998,-22.825283,-47.06681,61,50,617.0,136,2021-07-26 09:04:05,0.39917686432025606
206275,2021-07-26 09:13:12,2021-07-26 09:23:53,ce:d2:ca:c0:32:21,-89,6,-22.815303,-47.064968,-22.823726,-47.062874,148,242,617.0,641,2021-07-26 09:13:12,0.9608711304407772
206426,2021-07-26 09:21:29,2021-07-26 09:22:41,70:fd:46:d3:39:b0,-84,11,-22.818076,-47.059823,-22.820787,-47.060501,118,393,617.0,72,2021-07-26 09:21:29,0.3093554967638659
207137,2021-07-26 10:30:57,2021-07-26 10:34:07,d6:d4:31:bc:dc:66,-91,11,-22.828292,-47.066468,-22.823016,-47.068789,147,98,617.0,190,2021-07-26 10:30:57,0.633055867120244
207211,2021-07-26 10:33:28,2021-07-26 10:36:45,d4:c9:4b:88:f7:99,-65,11,-22.824244,-47.067753,-22.816526,-47.072686,209,172,617.0,197,2021-07-26 10:33:28,0.9960594080109942
207290,2021-07-26 10:37:05,2021-07-26 10:51:05,4c:f2:02:a4:45:36,-46,3,-22.815562,-47.072603,-22.827999,-47.066796000000004,190,251,617.0,840,2021-07-26 10:37:05,1.5055632865125292
207535,2021-07-26 10:49:41,2021-07-26 10:52:25,a8:96:75:18:ec:cf,-91,6,-22.825108,-47.066055,-22.831695,-47.062855,78,496,617.0,164,2021-07-26 10:49:41,0.8025112864882593
208426,2021-07-26 11:25:07,2021-07-26 11:32:38,c6:5c:22:fa:02:90,-85,1,-22.819884,-47.067678,-22.818710999999997,-47.059792,138,282,617.0,451,2021-07-26 11:25:07,0.8187095041909376
208958,2021-07-26 12:10:44,2021-07-26 12:19:09,a8:16:d0:33:9e:59,-92,1,-22.821002,-47.06798,-22.825665,-47.066695,34,331,617.0,505,2021-07-26 12:10:44,0.534966819026683
209855,2021-07-26 12:36:08,2021-07-26 12:38:52,e8:5a:8b:28:84:9c,-92,6,-22.828644,-47.066117,-22.825146,-47.066098,71,59,617.0,164,2021-07-26 12:36:08,0.38896526483822735
209889,2021-07-26 12:36:41,2021-07-26 12:38:40,50:92:b9:72:14:42,-92,11,-22.827872,-47.066818,-22.824897,-47.065567,98,93,617.0,119,2021-07-26 12:36:41,0.35478196642894694
210003,2021-07-26 12:38:59,2021-07-26 12:43:53,ae:09:a2:10:ab:e5,-53,1,-22.825282,-47.066399,-22.814054000000002,-47.071371,59,207,617.0,294,2021-07-26 12:38:59,1.3484915979919139
210178,2021-07-26 12:46:26,2021-07-26 12:53:22,3e:92:b4:f8:2b:a6,-92,11,-22.815579999999997,-47.065715000000004,-22.818403,-47.063924,35,382,617.0,416,2021-07-26 12:46:26,0.3636374620687743
211884,2021-07-26 14:00:52,2021-07-26 14:01:54,56:f4:9c:d3:1d:a2,-87,6,-22.825306,-47.066484,-22.822722,-47.069036,85,101,617.0,62,2021-07-26 14:00:52,0.3885437911388125
212267,2021-07-26 14:37:49,2021-07-26 14:42:31,68:7d:6b:32:0f:03,-94,1,-22.829559,-47.063176,-22.821181,-47.070595000000004,55,25,617.0,282,2021-07-26 14:37:49,1.2024992209222471
212308,2021-07-26 14:38:56,2021-07-26 14:45:38,30:4b:07:9c:b5:81,-88,7,-22.828651999999998,-47.066154,-22.812935999999997,-47.067924,62,66,617.0,402,2021-07-26 14:38:56,1.7569325192912482
212435,2021-07-26 14:42:31,2021-07-26 14:49:51,e0:cc:f8:de:c1:b0,-93,1,-22.821181,-47.070595000000004,-22.820262,-47.065914,168,193,617.0,440,2021-07-26 14:42:31,0.49052289661549303
213527,2021-07-26 15:15:44,2021-07-26 15:27:59,8a:25:c6:af:8d:22,-59,11,-22.815531,-47.065644,-22.824914,-47.065493,240,270,617.0,735,2021-07-26 15:15:44,1.0434582129749155
213694,2021-07-26 15:25:10,2021-07-26 15:29:21,c6:5c:22:fa:02:90,-91,11,-22.819224,-47.059958,-22.827324,-47.067496999999996,225,438,617.0,251,2021-07-26 15:25:10,1.186691554437389
213750,2021-07-26 15:28:52,2021-07-26 15:30:44,24:92:0e:90:b6:50,-91,6,-22.825816,-47.06713,-22.830826000000002,-47.0641,103,493,617.0,112,2021-07-26 15:28:52,0.6377895816165072
214120,2021-07-26 15:53:40,2021-07-26 15:54:42,d4:c9:4b:28:b1:51,-71,1,-22.817806,-47.066205,-22.820964,-47.068025,60,297,617.0,62,2021-07-26 15:53:40,0.3976238034521024
214121,2021-07-26 15:53:48,2021-07-26 15:56:55,50:92:b9:f2:ba:66,-58,11,-22.818301,-47.066367,-22.816825,-47.063619,161,298,617.0,187,2021-07-26 15:53:48,0.3259823486483783
214231,2021-07-26 15:59:19,2021-07-26 16:03:05,50:92:b9:d5:07:1a,-68,11,-22.816135,-47.062519,-22.823041,-47.06196,48,408,617.0,226,2021-07-26 15:59:19,0.7700475342529216
214249,2021-07-26 16:00:24,2021-07-26 16:04:26,2e:b9:85:66:07:20,-57,6,-22.818063000000002,-47.063161,-22.825131,-47.066026,144,426,617.0,242,2021-07-26 16:00:24,0.838988965483855
215171,2021-07-26 16:42:55,2021-07-26 16:50:27,58:20:59:18:9e:4f,-90,1,-22.829535999999997,-47.063445,-22.812723000000002,-47.067836,143,19,617.0,452,2021-07-26 16:42:55,1.9229271971995323
215572,2021-07-26 17:02:55,2021-07-26 17:04:31,58:d9:c3:8d:f1:32,-94,6,-22.826764999999998,-47.067673,-22.831879999999998,-47.062328,114,420,617.0,96,2021-07-26 17:02:55,0.7896544732155879
218001,2021-07-27 07:12:48,2021-07-27 07:14:27,68:c4:4d:5e:20:6d,-93,3,-22.828023,-47.066732,-22.825021,-47.065806,48,61,617.0,99,2021-07-27 07:12:48,0.34703609629236476
218346,2021-07-27 07:33:37,2021-07-27 07:34:41,92:49:71:53:c3:3d,-96,1,-22.825984,-47.067557,-22.830211,-47.0647,66,407,617.0,64,2021-07-27 07:33:37,0.5537623888375137
218850,2021-07-27 07:51:58,2021-07-27 07:56:14,68:7d:6b:40:b8:df,-94,1,-22.82955,-47.060311,-22.824901999999998,-47.06565,74,11,617.0,256,2021-07-27 07:51:58,0.7526733011238848
218935,2021-07-27 07:54:59,2021-07-27 08:01:18,a8:9c:ed:26:a4:d5,-94,11,-22.826095000000002,-47.067194,-22.813422,-47.068121999999995,202,96,617.0,379,2021-07-27 07:54:59,1.4123814122823812
219035,2021-07-27 07:59:00,2021-07-27 08:12:38,2e:ae:07:fd:47:ce,-80,1,-22.818320999999997,-47.072176,-22.825008,-47.065683,55,196,617.0,818,2021-07-27 07:59:00,0.9978646147102221
219133,2021-07-27 08:05:04,2021-07-27 08:06:06,4c:ed:fb:b9:60:c8,-92,1,-22.820856,-47.06675,-22.818499,-47.064097,68,294,617.0,62,2021-07-27 08:05:04,0.3776572619793199
219490,2021-07-27 08:26:36,2021-07-27 08:38:24,6a:bc:68:b4:c4:84,-89,1,-22.825028,-47.067099,-22.814485,-47.064182,187,139,617.0,708,2021-07-27 08:26:36,1.2098508916461754
219693,2021-07-27 08:37:27,2021-07-27 08:42:34,68:7d:6b:52:05:25,-56,2,-22.818606,-47.064186,-22.820937,-47.060553000000006,33,342,617.0,307,2021-07-27 08:37:27,0.4536836904593495
220406,2021-07-27 09:00:49,2021-07-27 09:01:56,42:97:08:54:e5:0c,-84,11,-22.82949,-47.064603000000005,-22.826621,-47.067553000000004,34,22,617.0,67,2021-07-27 09:00:49,0.4395199186786919
220639,2021-07-27 09:10:04,2021-07-27 09:13:25,0a:36:b3:f8:13:c4,-86,6,-22.820493,-47.06825,-22.814724,-47.062866,174,255,617.0,201,2021-07-27 09:10:04,0.8461752162288682
220745,2021-07-27 09:18:44,2021-07-27 09:20:12,f0:d7:aa:4a:d9:b0,-81,11,-22.827205,-47.067514,-22.831870000000002,-47.062228000000005,193,361,617.0,88,2021-07-27 09:18:44,0.7500332869306428
221393,2021-07-27 09:51:59,2021-07-27 09:56:31,e2:26:22:3a:be:e9,-40,6,-22.828188,-47.066562,-22.818564000000002,-47.072156,251,78,617.0,272,2021-07-27 09:51:59,1.2140440263488488
221398,2021-07-27 09:52:13,2021-07-27 09:53:27,0c:f4:d5:15:60:78,-90,11,-22.827568,-47.067170000000004,-22.824898,-47.065579,43,83,617.0,74,2021-07-27 09:52:13,0.33872062658592833
221519,2021-07-27 09:57:45,2021-07-27 10:09:56,3c:dc:bc:b6:be:a7,-44,2,-22.815413,-47.072540000000004,-22.823943,-47.063184,61,204,617.0,731,2021-07-27 09:57:45,1.3487610480457335
221545,2021-07-27 09:59:15,2021-07-27 10:09:09,c8:d7:b0:fb:c0:f2,-35,1,-22.812728,-47.067801,-22.821391000000002,-47.060722,123,230,617.0,594,2021-07-27 09:59:15,1.2059611398628243
221975,2021-07-27 10:34:50,2021-07-27 10:36:11,50:92:b9:02:a0:5c,-69,1,-22.824337,-47.067665000000005,-22.82193,-47.069458000000004,109,155,617.0,81,2021-07-27 10:34:50,0.3246592014412441
221986,2021-07-27 10:35:12,2021-07-27 10:36:38,12:3a:19:e5:92:f2,-90,13,-22.82424,-47.067756,-22.820897,-47.070809000000004,115,166,617.0,86,2021-07-27 10:35:12,0.48588743013725594
223221,2021-07-27 11:20:35,2021-07-27 11:23:46,58:d9:c3:98:e3:12,-45,6,-22.81263,-47.067729,-22.821246,-47.067883,71,250,617.0,191,2021-07-27 11:20:35,0.9581868242949001
223224,2021-07-27 11:20:41,2021-07-27 11:26:11,1e:63:27:76:3b:07,-84,1,-22.812587,-47.067439,-22.813727,-47.064584,61,253,617.0,330,2021-07-27 11:20:41,0.31890434148214464
223268,2021-07-27 11:23:01,2021-07-27 11:30:42,c6:5c:22:fa:02:90,-93,1,-22.819833,-47.067655,-22.820551000000002,-47.060392,60,297,617.0,461,2021-07-27 11:23:01,0.7486646019658837
223401,2021-07-27 11:31:54,2021-07-27 11:35:21,b2:80:78:51:32:c6,-87,6,-22.82461,-47.064847,-22.829707,-47.061873999999996,178,430,617.0,207,2021-07-27 11:31:54,0.6434712979197741
224261,2021-07-27 12:01:50,2021-07-27 12:03:50,04:d3:95:2f:82:ce,-90,1,-22.825603,-47.066187,-22.822848,-47.068976,32,96,617.0,120,2021-07-27 12:01:50,0.41898724847266783
224326,2021-07-27 12:03:29,2021-07-27 12:07:06,a8:16:d0:fd:8c:39,-51,7,-22.824008,-47.068034000000004,-22.814360999999998,-47.071740999999996,46,161,617.0,217,2021-07-27 12:03:29,1.1379966519577778
224548,2021-07-27 12:12:26,2021-07-27 12:23:38,a0:4f:85:d4:dd:04,-65,1,-22.819975,-47.065438,-22.829838,-47.060061,162,380,617.0,672,2021-07-27 12:12:26,1.2273853202768805
224753,2021-07-27 12:32:25,2021-07-27 12:37:31,14:94:48:0b:02:95,-90,11,-22.828896,-47.060579,-22.82522,-47.065447,82,9,617.0,306,2021-07-27 12:32:25,0.6449678706346174
224760,2021-07-27 12:32:38,2021-07-27 12:34:41,0c:f4:d5:95:70:f8,-91,1,-22.829417000000003,-47.060306,-22.829228,-47.065540000000006,57,16,617.0,123,2021-07-27 12:32:38,0.5368158333445154
224761,2021-07-27 12:32:40,2021-07-27 12:35:43,32:7d:7c:73:3c:f6,-92,6,-22.829489000000002,-47.06028,-22.827898,-47.066844,126,17,617.0,183,2021-07-27 12:32:40,0.695585318818681
224795,2021-07-27 12:34:00,2021-07-27 12:35:17,92:ef:b6:f9:a7:c3,-90,6,-22.829534,-47.063901,-22.828118,-47.066639,73,51,617.0,77,2021-07-27 12:34:00,0.3217603186546584
224814,2021-07-27 12:34:46,2021-07-27 12:37:21,be:54:91:20:73:33,-94,11,-22.829009,-47.065767,-22.825433,-47.065921,30,70,617.0,155,2021-07-27 12:34:46,0.39794671038811574
224817,2021-07-27 12:34:49,2021-07-27 12:38:21,80:58:f8:45:ec:cb,-86,11,-22.828929000000002,-47.065851,-22.825295,-47.066399,164,73,617.0,212,2021-07-27 12:34:49,0.4079671919628905
224940,2021-07-27 12:36:31,2021-07-27 12:45:47,8a:25:c6:af:8d:22,-88,1,-22.825814,-47.066608,-22.814951,-47.064176,119,196,617.0,556,2021-07-27 12:36:31,1.233361975295768
225061,2021-07-27 12:39:01,2021-07-27 12:41:06,58:d9:c3:4b:c2:b3,-92,12,-22.825187,-47.066943,-22.819323,-47.072183,45,317,617.0,125,2021-07-27 12:39:01,0.844740258341217
226467,2021-07-27 13:22:36,2021-07-27 13:24:27,d4:9c:dd:52:bd:96,-75,9,-22.814418,-47.071771000000005,-22.812569,-47.067313,42,385,617.0,111,2021-07-27 13:22:36,0.5010545847983374
226731,2021-07-27 13:36:02,2021-07-27 13:37:26,50:92:b9:84:2f:cc,-81,7,-22.825986999999998,-47.067468,-22.831242,-47.063642,33,649,617.0,84,2021-07-27 13:36:02,0.7036976918472051
226734,2021-07-27 13:36:21,2021-07-27 13:37:30,70:fd:46:cc:c7:8c,-91,11,-22.82742,-47.067349,-22.831394,-47.063379,117,652,617.0,69,2021-07-27 13:36:21,0.6006696636052282
227412,2021-07-27 13:59:09,2021-07-27 14:01:14,f8:1f:32:e3:29:62,-91,11,-22.825708,-47.066327,-22.822761,-47.069039000000004,89,85,617.0,125,2021-07-27 13:59:09,0.429694533247036
229030,2021-07-27 15:08:32,2021-07-27 15:18:59,fa:df:d0:56:73:46,-54,9,-22.829576,-47.062239,-22.813844,-47.064757,51,18,617.0,627,2021-07-27 15:08:32,1.768254621483634
229066,2021-07-27 15:10:05,2021-07-27 15:11:46,ae:7d:35:ce:ae:e2,-93,6,-22.828585,-47.066209,-22.824957,-47.065221,35,54,617.0,101,2021-07-27 15:10:05,0.4159292972691826
229305,2021-07-27 15:18:15,2021-07-27 15:24:27,aa:49:21:67:fc:e5,-82,1,-22.812652,-47.066718,-22.81467,-47.064085999999996,50,293,617.0,372,2021-07-27 15:18:15,0.3508955917325224
229322,2021-07-27 15:19:35,2021-07-27 15:31:16,8a:25:c6:af:8d:22,-89,8,-22.815244,-47.064881,-22.82517,-47.066061,81,310,617.0,701,2021-07-27 15:19:35,1.1103285650442714
229405,2021-07-27 15:22:44,2021-07-27 15:32:24,60:1d:91:a3:02:b1,-54,6,-22.820907000000002,-47.066790999999995,-22.828614,-47.066243,44,393,617.0,580,2021-07-27 15:22:44,0.8588188866362001
229428,2021-07-27 15:24:17,2021-07-27 15:29:41,d6:b8:34:ba:df:6d,-93,11,-22.815542999999998,-47.063731,-22.822494,-47.061762,82,416,617.0,324,2021-07-27 15:24:17,0.7988284706213294
229536,2021-07-27 15:30:37,2021-07-27 15:32:33,a8:16:d0:b1:5b:49,-90,12,-22.824899,-47.065512,-22.828767000000003,-47.066146999999994,65,524,617.0,116,2021-07-27 15:30:37,0.4349982576626925
230332,2021-07-27 15:50:58,2021-07-27 15:52:13,04:d9:f5:6a:4f:57,-94,6,-22.813855,-47.070726,-22.812704,-47.067782,50,257,617.0,75,2021-07-27 15:50:58,0.3277704324925426
231413,2021-07-27 16:46:45,2021-07-27 16:48:03,4e:eb:c7:4f:d6:de,-85,1,-22.825066,-47.065976,-22.822397,-47.069337,46,133,617.0,78,2021-07-27 16:46:45,0.4546803143795423
231481,2021-07-27 16:48:28,2021-07-27 16:52:44,38:78:62:3e:1c:08,-49,1,-22.821766,-47.0699,-22.813415,-47.068143,68,201,617.0,256,2021-07-27 16:48:28,0.9458904492033897
231487,2021-07-27 16:48:45,2021-07-27 16:50:46,04:d9:f5:6a:4f:57,-90,1,-22.821022,-47.070699,-22.817066,-47.072715,80,207,617.0,121,2021-07-27 16:48:45,0.4859988805759037
231654,2021-07-27 16:58:03,2021-07-27 17:06:30,2e:b9:85:66:07:20,-92,6,-22.818141,-47.063755,-22.824947,-47.065637,255,374,617.0,507,2021-07-27 16:58:03,0.7809879158350841
231676,2021-07-27 16:59:58,2021-07-27 17:06:39,50:92:b9:d5:07:1a,-93,6,-22.814552,-47.062922,-22.825117000000002,-47.065996999999996,240,396,617.0,401,2021-07-27 16:59:58,1.2163164974829732
231741,2021-07-27 17:04:55,2021-07-27 17:06:49,88:b4:a6:54:e1:3f,-93,1,-22.823843,-47.062914,-22.825342000000003,-47.066421000000005,58,461,617.0,114,2021-07-27 17:04:55,0.3961940014521841
231830,2021-07-27 17:08:06,2021-07-27 17:09:10,a8:96:75:a2:36:da,-86,6,-22.82858,-47.066324,-22.831903,-47.062311,54,550,617.0,64,2021-07-27 17:08:06,0.5528764942346573
235155,2021-07-28 07:50:40,2021-07-28 07:52:25,ca:ad:da:10:2d:07,-93,9,-22.829642,-47.061231,-22.828642000000002,-47.066159999999996,94,10,617.0,105,2021-07-28 07:50:40,0.5172407669042614
235156,2021-07-28 07:50:40,2021-07-28 07:52:10,5e:62:cf:2a:5d:f2,-93,12,-22.829642,-47.061231,-22.829213,-47.065531,234,11,617.0,90,2021-07-28 07:50:40,0.4432576795408671
235166,2021-07-28 07:51:11,2021-07-28 08:01:06,b6:4c:71:0f:4e:43,-90,6,-22.829584,-47.062753,-22.812754,-47.067833,65,21,617.0,595,2021-07-28 07:51:11,1.9424898352994058
235169,2021-07-28 07:51:16,2021-07-28 07:55:57,40:b0:76:1f:d1:ae,-85,6,-22.829563,-47.063161,-22.823101,-47.068719,116,24,617.0,281,2021-07-28 07:51:16,0.9169364728757238
235859,2021-07-28 08:27:49,2021-07-28 08:29:09,68:7d:6b:45:ae:2b,-42,7,-22.8236,-47.068402,-22.819143,-47.072274,44,189,617.0,80,2021-07-28 08:27:49,0.6349020464211116
237481,2021-07-28 09:57:38,2021-07-28 10:09:34,3c:dc:bc:b6:be:a7,-48,1,-22.814245,-47.071611,-22.823944,-47.063263,30,220,617.0,716,2021-07-28 09:57:38,1.376656211391599
243873,2021-07-29 15:21:12,2021-07-29 15:32:06,8a:25:c6:af:8d:22,-84,11,-22.815435,-47.065519,-22.825570000000003,-47.066586,230,236,617.0,654,2021-07-29 15:21:12,1.132255652284167
244185,2021-07-29 15:48:43,2021-07-29 15:51:22,f4:f5:24:24:b9:6b,-89,6,-22.825646,-47.066403,-22.821781,-47.069588,117,109,617.0,159,2021-07-29 15:48:43,0.5396812611240304
244214,2021-07-29 15:49:11,2021-07-29 15:50:47,32:04:d5:28:d2:93,-87,6,-22.825421,-47.06595,-22.823667999999998,-47.068328,234,138,617.0,96,2021-07-29 15:49:11,0.31207958628295135
244362,2021-07-29 15:54:58,2021-07-29 16:00:28,d6:b8:34:ba:df:6d,-88,3,-22.813791000000002,-47.069275,-22.817365,-47.063705,159,286,617.0,330,2021-07-29 15:54:58,0.6955995768372677
244535,2021-07-29 16:02:52,2021-07-29 16:11:07,68:7d:6b:81:f6:47,-51,12,-22.816678,-47.062512,-22.829639999999998,-47.061363,40,459,617.0,495,2021-07-29 16:02:52,1.4461133347369086
245354,2021-07-29 16:47:16,2021-07-29 16:54:43,38:78:62:3e:1c:08,-91,6,-22.82874,-47.066047999999995,-22.812725,-47.06778,135,62,617.0,447,2021-07-29 16:47:16,1.7896149323546169
245361,2021-07-29 16:47:38,2021-07-29 16:54:18,5c:cd:5b:54:04:a7,-68,3,-22.827937,-47.066759999999995,-22.8139,-47.068372,86,69,617.0,400,2021-07-29 16:47:38,1.5695649999340529
245662,2021-07-29 16:59:35,2021-07-29 17:06:37,50:92:b9:d5:07:1a,-90,11,-22.818007,-47.063784000000005,-22.824903,-47.065557,90,370,617.0,422,2021-07-29 16:59:35,0.7880385621053901
